Name,FQRegion,FQN,WOFId,CountryCode,HasRegion,Region,HasCity,City
us/pa/allegheny,"pa, us","allegheny, pa, us",102080887,us,1,pa,1,allegheny
us/pa/armstrong,"pa, us","armstrong, pa, us",102081371,us,1,pa,1,armstrong
us/pa/beaver,"pa, us","beaver, pa, us",102081323,us,1,pa,1,beaver
us/pa/bedford,"pa, us","bedford, pa, us",102080939,us,1,pa,1,bedford
us/pa/berks,"pa, us","berks, pa, us",102080991,us,1,pa,1,berks
us/pa/blair,"pa, us","blair, pa, us",102081325,us,1,pa,1,blair
us/pa/bucks,"pa, us","bucks, pa, us",102080987,us,1,pa,1,bucks
us/pa/butler,"pa, us","butler, pa, us",102083677,us,1,pa,1,butler
us/pa/cambria,"pa, us","cambria, pa, us",102080879,us,1,pa,1,cambria
us/pa/cameron,"pa, us","cameron, pa, us",102081363,us,1,pa,1,cameron
us/pa/centre,"pa, us","centre, pa, us",102081369,us,1,pa,1,centre
us/pa/chester,"pa, us","chester, pa, us",102081275,us,1,pa,1,chester
us/pa/clearfield,"pa, us","clearfield, pa, us",102080967,us,1,pa,1,clearfield
us/pa/clinton,"pa, us","clinton, pa, us",102080917,us,1,pa,1,clinton
us/pa/columbia,"pa, us","columbia, pa, us",102080973,us,1,pa,1,columbia
us/pa/crawford,"pa, us","crawford, pa, us",102080911,us,1,pa,1,crawford
us/pa/cumberland,"pa, us","cumberland, pa, us",102081359,us,1,pa,1,cumberland
us/pa/dauphin,"pa, us","dauphin, pa, us",102081347,us,1,pa,1,dauphin
us/pa/elk,"pa, us","elk, pa, us",102081265,us,1,pa,1,elk
us/pa/erie,"pa, us","erie, pa, us",102080955,us,1,pa,1,erie
us/pa/fayette,"pa, us","fayette, pa, us",102080959,us,1,pa,1,fayette
us/pa/forest,"pa, us","forest, pa, us",102080977,us,1,pa,1,forest
us/pa/franklin,"pa, us","franklin, pa, us",102081365,us,1,pa,1,franklin
us/pa/fulton,"pa, us","fulton, pa, us",102081273,us,1,pa,1,fulton
us/pa/greene,"pa, us","greene, pa, us",102080975,us,1,pa,1,greene
us/pa/huntingdon,"pa, us","huntingdon, pa, us",102080901,us,1,pa,1,huntingdon
us/pa/juniata,"pa, us","juniata, pa, us",102081367,us,1,pa,1,juniata
us/pa/lackawanna,"pa, us","lackawanna, pa, us",102081345,us,1,pa,1,lackawanna
us/pa/lancaster,"pa, us","lancaster, pa, us",102081377,us,1,pa,1,lancaster
us/pa/lawrence,"pa, us","lawrence, pa, us",102080929,us,1,pa,1,lawrence
us/pa/lehigh,"pa, us","lehigh, pa, us",102081327,us,1,pa,1,lehigh
us/pa/lycoming,"pa, us","lycoming, pa, us",102081317,us,1,pa,1,lycoming
us/pa/mckean,"pa, us","mckean, pa, us",102080951,us,1,pa,1,mckean
us/pa/mercer,"pa, us","mercer, pa, us",102080965,us,1,pa,1,mercer
us/pa/mifflin,"pa, us","mifflin, pa, us",102081333,us,1,pa,1,mifflin
us/pa/monroe,"pa, us","monroe, pa, us",102080945,us,1,pa,1,monroe
us/pa/montour,"pa, us","montour, pa, us",102080931,us,1,pa,1,montour
us/pa/northampton,"pa, us","northampton, pa, us",102081395,us,1,pa,1,northampton
us/pa/northumberland,"pa, us","northumberland, pa, us",102081349,us,1,pa,1,northumberland
us/pa/perry,"pa, us","perry, pa, us",102080963,us,1,pa,1,perry
us/pa/philadelphia,"pa, us","philadelphia, pa, us",404483701,us,1,pa,1,philadelphia
us/pa/pike,"pa, us","pike, pa, us",102081385,us,1,pa,1,pike
us/pa/potter,"pa, us","potter, pa, us",102081299,us,1,pa,1,potter
us/pa/snyder,"pa, us","snyder, pa, us",102083759,us,1,pa,1,snyder
us/pa/somerset,"pa, us","somerset, pa, us",102081361,us,1,pa,1,somerset
us/pa/sullivan,"pa, us","sullivan, pa, us",102081281,us,1,pa,1,sullivan
us/pa/tioga,"pa, us","tioga, pa, us",102080937,us,1,pa,1,tioga
us/pa/union,"pa, us","union, pa, us",102081335,us,1,pa,1,union
us/pa/venango,"pa, us","venango, pa, us",102081279,us,1,pa,1,venango
us/pa/wayne,"pa, us","wayne, pa, us",102081379,us,1,pa,1,wayne
us/pa/wyoming,"pa, us","wyoming, pa, us",102080947,us,1,pa,1,wyoming
us/pa/york,"pa, us","york, pa, us",102080953,us,1,pa,1,york
us/pr/statewide,"pr, us","pr, us",85633793,us,1,pr,0,
us/ri/city_of_cranston,"ri, us","cranston, ri, us",101720573,us,1,ri,1,cranston
us/ri/providence,"ri, us","providence, ri, us",102081597,us,1,ri,1,providence
us/ri/statewide,"ri, us","ri, us",85688509,us,1,ri,0,
us/sc/aiken,"sc, us","aiken, sc, us",102085721,us,1,sc,1,aiken
us/sc/anderson,"sc, us","anderson, sc, us",102085401,us,1,sc,1,anderson
us/sc/beaufort,"sc, us","beaufort, sc, us",102085471,us,1,sc,1,beaufort
us/sc/berkeley,"sc, us","berkeley, sc, us",102085397,us,1,sc,1,berkeley
us/sc/calhoun,"sc, us","calhoun, sc, us",102085709,us,1,sc,1,calhoun
us/sc/charleston,"sc, us","charleston, sc, us",102085591,us,1,sc,1,charleston
us/sc/cherokee,"sc, us","cherokee, sc, us",102085403,us,1,sc,1,cherokee
us/sc/chesterfield,"sc, us","chesterfield, sc, us",102085707,us,1,sc,1,chesterfield
us/sc/city_of_charleston,"sc, us","charleston, sc, us",102085591,us,1,sc,1,charleston
us/sc/city_of_rock_hill,"sc, us","rock hill, sc, us",101721103,us,1,sc,1,rock hill
us/sc/city_of_spartanburg,"sc, us","spartanburg, sc, us",102085437,us,1,sc,1,spartanburg
us/sc/city_of_summerville,"sc, us","summerville, sc, us",101720753,us,1,sc,1,summerville
us/sc/colleton,"sc, us","colleton, sc, us",102085669,us,1,sc,1,colleton
us/sc/darlington,"sc, us","darlington, sc, us",102085743,us,1,sc,1,darlington
us/sc/dorchester,"sc, us","dorchester, sc, us",102085409,us,1,sc,1,dorchester
us/sc/florence,"sc, us","florence, sc, us",102085723,us,1,sc,1,florence
us/sc/georgetown,"sc, us","georgetown, sc, us",102085683,us,1,sc,1,georgetown
us/sc/greenville,"sc, us","greenville, sc, us",102085747,us,1,sc,1,greenville
us/sc/greenwood,"sc, us","greenwood, sc, us",102085435,us,1,sc,1,greenwood
us/sc/hilton_head_island,"sc, us","hilton head island, sc, us",101720697,us,1,sc,1,hilton head island
us/sc/horry,"sc, us","horry, sc, us",102085687,us,1,sc,1,horry
us/sc/jasper,"sc, us","jasper, sc, us",102085563,us,1,sc,1,jasper
us/sc/laurens,"sc, us","laurens, sc, us",102085663,us,1,sc,1,laurens
us/sc/lexington,"sc, us","lexington, sc, us",102085573,us,1,sc,1,lexington
us/sc/newberry,"sc, us","newberry, sc, us",102085715,us,1,sc,1,newberry
us/sc/oconee,"sc, us","oconee, sc, us",102085427,us,1,sc,1,oconee
us/sc/orangeburg,"sc, us","orangeburg, sc, us",102085413,us,1,sc,1,orangeburg
us/sc/pickens,"sc, us","pickens, sc, us",102085671,us,1,sc,1,pickens
us/sc/saluda,"sc, us","saluda, sc, us",102085689,us,1,sc,1,saluda
us/sc/sumter,"sc, us","sumter, sc, us",102085745,us,1,sc,1,sumter
us/sc/union,"sc, us","union, sc, us",102085415,us,1,sc,1,union
us/sc/york,"sc, us","york, sc, us",102085661,us,1,sc,1,york
us/sd/city_of_sioux_falls,"sd, us","sioux falls, sd, us",101721785,us,1,sd,1,sioux falls
us/sd/fall_river,"sd, us","fall river, sd, us",102086081,us,1,sd,1,fall river
us/sd/lawrence,"sd, us","lawrence, sd, us",102086813,us,1,sd,1,lawrence
us/sd/statewide,"sd, us","sd, us",85688693,us,1,sd,0,
us/tn/blount,"tn, us","blount, tn, us",102087017,us,1,tn,1,blount
us/tn/cheatham,"tn, us","cheatham, tn, us",102086233,us,1,tn,1,cheatham
us/tn/city_of_brentwood,"tn, us","brentwood, tn, us",101723097,us,1,tn,1,brentwood
us/tn/city_of_chattanooga,"tn, us","chattanooga, tn, us",101723043,us,1,tn,1,chattanooga
us/tn/city_of_johnson_city,"tn, us","johnson city, tn, us",101722757,us,1,tn,1,johnson city
us/tn/city_of_memphis,"tn, us","memphis, tn, us",1125813593,us,1,tn,1,memphis
us/tn/city_of_murfreesboro,"tn, us","murfreesboro, tn, us",101723111,us,1,tn,1,murfreesboro
us/tn/city_of_nashville,"tn, us","nashville, tn, us",101723183,us,1,tn,1,nashville
us/tn/city_of_spring_hill,"tn, us","spring hill, tn, us",101723077,us,1,tn,1,spring hill
us/tn/davidson,"tn, us","davidson, tn, us",102087061,us,1,tn,1,davidson
us/tn/franklin,"tn, us","franklin, tn, us",101723093,us,1,tn,1,franklin
us/tn/hamilton,"tn, us","hamilton, tn, us",102087185,us,1,tn,1,hamilton
us/tn/jefferson,"tn, us","jefferson, tn, us",102086419,us,1,tn,1,jefferson
us/tn/maury,"tn, us","maury, tn, us",102087107,us,1,tn,1,maury
us/tn/montgomery,"tn, us","montgomery, tn, us",102086353,us,1,tn,1,montgomery
us/tn/putnam,"tn, us","putnam, tn, us",102086339,us,1,tn,1,putnam
us/tn/rutherford,"tn, us","rutherford, tn, us",102086355,us,1,tn,1,rutherford
us/tn/sevier,"tn, us","sevier, tn, us",102086245,us,1,tn,1,sevier
us/tn/shelby,"tn, us","shelby, tn, us",102087213,us,1,tn,1,shelby
us/tn/statewide,"tn, us","tn, us",85688701,us,1,tn,0,
us/tn/williamson,"tn, us","williamson, tn, us",102086337,us,1,tn,1,williamson
us/tx/anderson,"tx, us","anderson, tx, us",102087281,us,1,tx,1,anderson
us/tx/austin,"tx, us","austin, tx, us",101724577,us,1,tx,1,austin
us/tx/bandera,"tx, us","bandera, tx, us",102087305,us,1,tx,1,bandera
us/tx/bastrop,"tx, us","bastrop, tx, us",102087273,us,1,tx,1,bastrop
us/tx/bexar,"tx, us","bexar, tx, us",102082471,us,1,tx,1,bexar
us/tx/brazoria,"tx, us","brazoria, tx, us",102080677,us,1,tx,1,brazoria
us/tx/brazos,"tx, us","brazos, tx, us",102081451,us,1,tx,1,brazos
us/tx/burleson,"tx, us","burleson, tx, us",101723937,us,1,tx,1,burleson
us/tx/camp,"tx, us","camp, tx, us",102081449,us,1,tx,1,camp
us/tx/capcog,"tx, us","capcog, tx, us",85688753,us,1,tx,1,capcog
us/tx/carson,"tx, us","carson, tx, us",102081999,us,1,tx,1,carson
us/tx/city_of_abilene,"tx, us","abilene, tx, us",101724139,us,1,tx,1,abilene
us/tx/city_of_alvin,"tx, us","alvin, tx, us",101725127,us,1,tx,1,alvin
us/tx/city_of_amarillo,"tx, us","amarillo, tx, us",101724103,us,1,tx,1,amarillo
us/tx/city_of_austin,"tx, us","austin, tx, us",101724577,us,1,tx,1,austin
us/tx/city_of_beaumont,"tx, us","beaumont, tx, us",101724989,us,1,tx,1,beaumont
us/tx/city_of_buda,"tx, us","buda, tx, us",101724583,us,1,tx,1,buda
us/tx/city_of_carrollton,"tx, us","carrollton, tx, us",101724379,us,1,tx,1,carrollton
us/tx/city_of_cedar_park,"tx, us","cedar park, tx, us",101725039,us,1,tx,1,cedar park
us/tx/city_of_colleyville,"tx, us","colleyville, tx, us",101723675,us,1,tx,1,colleyville
us/tx/city_of_dalhart,"tx, us","dalhart, tx, us",101724773,us,1,tx,1,dalhart
us/tx/city_of_denison,"tx, us","denison, tx, us",101725095,us,1,tx,1,denison
us/tx/city_of_denton,"tx, us","denton, tx, us",102087371,us,1,tx,1,denton
us/tx/city_of_flower_mound,"tx, us","flower mound, tx, us",101724409,us,1,tx,1,flower mound
us/tx/city_of_garland,"tx, us","garland, tx, us",101724045,us,1,tx,1,garland
us/tx/city_of_horseshoe_bay,"tx, us","horseshoe bay, tx, us",101724789,us,1,tx,1,horseshoe bay
us/tx/city_of_hurst,"tx, us","hurst, tx, us",101723619,us,1,tx,1,hurst
us/tx/city_of_killeen,"tx, us","killeen, tx, us",101725403,us,1,tx,1,killeen
us/tx/city_of_lewisville,"tx, us","lewisville, tx, us",101724413,us,1,tx,1,lewisville
us/tx/city_of_longview,"tx, us","longview, tx, us",101725975,us,1,tx,1,longview
us/tx/city_of_mansfield,"tx, us","mansfield, tx, us",101724559,us,1,tx,1,mansfield
us/tx/city_of_mckinney,"tx, us","mckinney, tx, us",101726035,us,1,tx,1,mckinney
us/tx/city_of_palestine,"tx, us","palestine, tx, us",101725943,us,1,tx,1,palestine
us/tx/city_of_pearland,"tx, us","pearland, tx, us",101725125,us,1,tx,1,pearland
us/tx/city_of_pflugerville,"tx, us","pflugerville, tx, us",101725089,us,1,tx,1,pflugerville
us/tx/city_of_rosenberg,"tx, us","rosenberg, tx, us",101725897,us,1,tx,1,rosenberg
us/tx/city_of_san_antonio,"tx, us","san antonio, tx, us",101724653,us,1,tx,1,san antonio
us/tx/city_of_sherman,"tx, us","sherman, tx, us",102087407,us,1,tx,1,sherman
us/tx/city_of_southlake,"tx, us","southlake, tx, us",101724501,us,1,tx,1,southlake
us/tx/city_of_sugar_land,"tx, us","sugar land, tx, us",101725903,us,1,tx,1,sugar land
us/tx/city_of_temple,"tx, us","temple, tx, us",101725429,us,1,tx,1,temple
us/tx/city_of_university_park,"tx, us","university park, tx, us",101725703,us,1,tx,1,university park
us/tx/city_of_waco,"tx, us","waco, tx, us",101723433,us,1,tx,1,waco
us/tx/city_of_waxahachie,"tx, us","waxahachie, tx, us",101724635,us,1,tx,1,waxahachie
us/tx/colleyville,"tx, us","colleyville, tx, us",101723675,us,1,tx,1,colleyville
us/tx/collin,"tx, us","collin, tx, us",102086765,us,1,tx,1,collin
us/tx/colorado,"tx, us","colorado, tx, us",102081455,us,1,tx,1,colorado
us/tx/comal,"tx, us","comal, tx, us",102087411,us,1,tx,1,comal
us/tx/comanche,"tx, us","comanche, tx, us",102085033,us,1,tx,1,comanche
us/tx/coryell,"tx, us","coryell, tx, us",102080703,us,1,tx,1,coryell
us/tx/dallam,"tx, us","dallam, tx, us",102080697,us,1,tx,1,dallam
us/tx/dallas,"tx, us","dallas, tx, us",102080647,us,1,tx,1,dallas
us/tx/delta,"tx, us","delta, tx, us",102086753,us,1,tx,1,delta
us/tx/denton,"tx, us","denton, tx, us",102087371,us,1,tx,1,denton
us/tx/desoto,"tx, us","desoto, tx, us",101725679,us,1,tx,1,desoto
us/tx/dimmit,"tx, us","dimmit, tx, us",102082487,us,1,tx,1,dimmit
us/tx/duval,"tx, us","duval, tx, us",102080681,us,1,tx,1,duval
us/tx/ector,"tx, us","ector, tx, us",102086759,us,1,tx,1,ector
us/tx/el_paso,"tx, us","el paso, tx, us",102085989,us,1,tx,1,el paso
us/tx/ellis,"tx, us","ellis, tx, us",102081957,us,1,tx,1,ellis
us/tx/fannin,"tx, us","fannin, tx, us",102087329,us,1,tx,1,fannin
us/tx/fayette,"tx, us","fayette, tx, us",102081941,us,1,tx,1,fayette
us/tx/fisher,"tx, us","fisher, tx, us",102082483,us,1,tx,1,fisher
us/tx/freestone,"tx, us","freestone, tx, us",102081463,us,1,tx,1,freestone
us/tx/gaines,"tx, us","gaines, tx, us",102080705,us,1,tx,1,gaines
us/tx/galveston,"tx, us","galveston, tx, us",102085003,us,1,tx,1,galveston
us/tx/gillespie,"tx, us","gillespie, tx, us",102081937,us,1,tx,1,gillespie
us/tx/gray,"tx, us","gray, tx, us",102081471,us,1,tx,1,gray
us/tx/greater_houston,"tx, us","greater houston, tx, us",101725629,us,1,tx,1,greater houston
us/tx/grimes,"tx, us","grimes, tx, us",102081945,us,1,tx,1,grimes
us/tx/guadalupe,"tx, us","guadalupe, tx, us",102086771,us,1,tx,1,guadalupe
us/tx/hansford,"tx, us","hansford, tx, us",102086743,us,1,tx,1,hansford
us/tx/hartley,"tx, us","hartley, tx, us",102084987,us,1,tx,1,hartley
us/tx/hays,"tx, us","hays, tx, us",102080715,us,1,tx,1,hays
us/tx/hidalgo_county,"tx, us","hidalgo county, tx, us",102083831,us,1,tx,1,hidalgo county
us/tx/hood,"tx, us","hood, tx, us",102087383,us,1,tx,1,hood
us/tx/houston,"tx, us","houston, tx, us",101725629,us,1,tx,1,houston
us/tx/howard,"tx, us","howard, tx, us",102080649,us,1,tx,1,howard
us/tx/hunt,"tx, us","hunt, tx, us",102080661,us,1,tx,1,hunt
us/tx/johnson,"tx, us","johnson, tx, us",102081065,us,1,tx,1,johnson
us/tx/kaufman,"tx, us","kaufman, tx, us",102083833,us,1,tx,1,kaufman
us/tx/keller,"tx, us","keller, tx, us",101723621,us,1,tx,1,keller
us/tx/kendall,"tx, us","kendall, tx, us",102080707,us,1,tx,1,kendall
us/tx/kerr,"tx, us","kerr, tx, us",102087347,us,1,tx,1,kerr
us/tx/lamar,"tx, us","lamar, tx, us",102080701,us,1,tx,1,lamar
us/tx/lasalle,"tx, us","lasalle, tx, us",1125817603,us,1,tx,1,lasalle
us/tx/lee,"tx, us","lee, tx, us",102082467,us,1,tx,1,lee
us/tx/libery,"tx, us","libery, tx, us",85688753,us,1,tx,1,libery
us/tx/liveoak,"tx, us","liveoak, tx, us",85688753,us,1,tx,1,liveoak
us/tx/llano,"tx, us","llano, tx, us",102083187,us,1,tx,1,llano
us/tx/lubbock,"tx, us","lubbock, tx, us",102085041,us,1,tx,1,lubbock
us/tx/madison,"tx, us","madison, tx, us",102085009,us,1,tx,1,madison
us/tx/marion,"tx, us","marion, tx, us",102081967,us,1,tx,1,marion
us/tx/maverick,"tx, us","maverick, tx, us",102086763,us,1,tx,1,maverick
us/tx/mcculloch,"tx, us","mcculloch, tx, us",102085013,us,1,tx,1,mcculloch
us/tx/mcmullen,"tx, us","mcmullen, tx, us",102084999,us,1,tx,1,mcmullen
us/tx/medina,"tx, us","medina, tx, us",102080693,us,1,tx,1,medina
us/tx/midland,"tx, us","midland, tx, us",102085023,us,1,tx,1,midland
us/tx/milam,"tx, us","milam, tx, us",102080713,us,1,tx,1,milam
us/tx/mills,"tx, us","mills, tx, us",102087349,us,1,tx,1,mills
us/tx/montgomery,"tx, us","montgomery, tx, us",102081435,us,1,tx,1,montgomery
us/tx/moore,"tx, us","moore, tx, us",102083835,us,1,tx,1,moore
us/tx/nacogdoches,"tx, us","nacogdoches, tx, us",102080711,us,1,tx,1,nacogdoches
us/tx/new_braunfels,"tx, us","new braunfels, tx, us",101724649,us,1,tx,1,new braunfels
us/tx/nolan,"tx, us","nolan, tx, us",102087393,us,1,tx,1,nolan
us/tx/north_richland_hills,"tx, us","north richland hills, tx, us",101723647,us,1,tx,1,north richland hills
us/tx/ochiltree,"tx, us","ochiltree, tx, us",102087409,us,1,tx,1,ochiltree
us/tx/orange,"tx, us","orange, tx, us",102081453,us,1,tx,1,orange
us/tx/parmer,"tx, us","parmer, tx, us",102081461,us,1,tx,1,parmer
us/tx/plano,"tx, us","plano, tx, us",101724389,us,1,tx,1,plano
us/tx/rains,"tx, us","rains, tx, us",102081439,us,1,tx,1,rains
us/tx/reeves,"tx, us","reeves, tx, us",102081965,us,1,tx,1,reeves
us/tx/rockwall,"tx, us","rockwall, tx, us",102087399,us,1,tx,1,rockwall
us/tx/round_rock,"tx, us","round rock, tx, us",101725087,us,1,tx,1,round rock
us/tx/runnels,"tx, us","runnels, tx, us",102081997,us,1,tx,1,runnels
us/tx/san_antonio,"tx, us","san antonio, tx, us",101724653,us,1,tx,1,san antonio
us/tx/schleicher,"tx, us","schleicher, tx, us",102081473,us,1,tx,1,schleicher
us/tx/shackelford,"tx, us","shackelford, tx, us",102081073,us,1,tx,1,shackelford
us/tx/statewide-partial,"tx, us"," partial, tx, us",85688753,us,1,tx,1, partial
us/tx/tarrant-county,"tx, us","tarrant county, tx, us",102083201,us,1,tx,1,tarrant county
us/tx/texoma-counties,"tx, us","texoma counties, tx, us",85688753,us,1,tx,1,texoma counties
us/tx/titus,"tx, us","titus, tx, us",102083857,us,1,tx,1,titus
us/tx/trinity,"tx, us","trinity, tx, us",102081963,us,1,tx,1,trinity
us/tx/uvalde,"tx, us","uvalde, tx, us",102081943,us,1,tx,1,uvalde
us/tx/vanzandt,"tx, us","vanzandt, tx, us",85688753,us,1,tx,1,vanzandt
us/tx/waco,"tx, us","waco, tx, us",101723433,us,1,tx,1,waco
us/tx/walker,"tx, us","walker, tx, us",102081093,us,1,tx,1,walker
us/tx/washington,"tx, us","washington, tx, us",102085985,us,1,tx,1,washington
us/tx/wharton,"tx, us","wharton, tx, us",102083197,us,1,tx,1,wharton
us/tx/williamson,"tx, us","williamson, tx, us",85857877,us,1,tx,1,williamson
us/tx/wilson,"tx, us","wilson, tx, us",102087391,us,1,tx,1,wilson
us/tx/wood,"tx, us","wood, tx, us",102081127,us,1,tx,1,wood
us/tx/young,"tx, us","young, tx, us",102084989,us,1,tx,1,young
us/tx/zavala,"tx, us","zavala, tx, us",102085027,us,1,tx,1,zavala
us/ut/box_elder,"ut, us","box elder, ut, us",102080861,us,1,ut,1,box elder
us/ut/city_of_morgan,"ut, us","morgan, ut, us",102086935,us,1,ut,1,morgan
us/ut/city_of_provo,"ut, us","provo, ut, us",101727863,us,1,ut,1,provo
us/ut/duchesne,"ut, us","duchesne, ut, us",102083557,us,1,ut,1,duchesne
us/ut/statewide,"ut, us","ut, us",85688567,us,1,ut,0,
us/ut/washington,"ut, us","washington, ut, us",102082879,us,1,ut,1,washington
us/va/accomack,"va, us","accomack, va, us",102081415,us,1,va,1,accomack
us/va/albemarle,"va, us","albemarle, va, us",102084933,us,1,va,1,albemarle
us/va/alleghany,"va, us","alleghany, va, us",102083817,us,1,va,1,alleghany
us/va/amelia,"va, us","amelia, va, us",102087257,us,1,va,1,amelia
us/va/amherst,"va, us","amherst, va, us",102087249,us,1,va,1,amherst
us/va/appomattox,"va, us","appomattox, va, us",102083819,us,1,va,1,appomattox
us/va/arlington,"va, us","arlington, va, us",101729469,us,1,va,1,arlington
us/va/augusta,"va, us","augusta, va, us",102086699,us,1,va,1,augusta
us/va/bedford,"va, us","bedford, va, us",102085979,us,1,va,1,bedford
us/va/campbell,"va, us","campbell, va, us",102084935,us,1,va,1,campbell
us/va/city_of_alexandria,"va, us","alexandria, va, us",1125864515,us,1,va,1,alexandria
us/va/city_of_charlottesville,"va, us","charlottesville, va, us",1125786039,us,1,va,1,charlottesville
us/va/city_of_chesapeake,"va, us","chesapeake, va, us",101728797,us,1,va,1,chesapeake
us/va/city_of_emporia,"va, us","emporia, va, us",101728563,us,1,va,1,emporia
us/va/city_of_falls_church,"va, us","falls church, va, us",1125885143,us,1,va,1,falls church
us/va/city_of_lexington,"va, us","lexington, va, us",1125848441,us,1,va,1,lexington
us/va/city_of_lynchburg,"va, us","lynchburg, va, us",1126056743,us,1,va,1,lynchburg
us/va/city_of_newport_news,"va, us","newport news, va, us",101729041,us,1,va,1,newport news
us/va/city_of_norfolk,"va, us","norfolk, va, us",1126057253,us,1,va,1,norfolk
us/va/city_of_norton,"va, us","norton, va, us",101728955,us,1,va,1,norton
us/va/city_of_petersburg,"va, us","petersburg, va, us",101728959,us,1,va,1,petersburg
us/va/city_of_radford,"va, us","radford, va, us",101728831,us,1,va,1,radford
us/va/city_of_richmond,"va, us","richmond, va, us",101728675,us,1,va,1,richmond
us/va/city_of_rural_retreat,"va, us","rural retreat, va, us",1125876835,us,1,va,1,rural retreat
us/va/city_of_salem,"va, us","salem, va, us",85846757,us,1,va,1,salem
us/va/city_of_staunton,"va, us","staunton, va, us",1125969595,us,1,va,1,staunton
us/va/city_of_williamsburg,"va, us","williamsburg, va, us",1125768245,us,1,va,1,williamsburg
us/va/city_of_winchester,"va, us","winchester, va, us",1125875341,us,1,va,1,winchester
us/va/clarke,"va, us","clarke, va, us",102084971,us,1,va,1,clarke
us/va/essex,"va, us","essex, va, us",102084963,us,1,va,1,essex
us/va/fairfax,"va, us","fairfax, va, us",102084863,us,1,va,1,fairfax
us/va/fauquier,"va, us","fauquier, va, us",102086717,us,1,va,1,fauquier
us/va/fluvanna,"va, us","fluvanna, va, us",102084947,us,1,va,1,fluvanna
us/va/franklin,"va, us","franklin, va, us",102084979,us,1,va,1,franklin
us/va/giles,"va, us","giles, va, us",102084909,us,1,va,1,giles
us/va/grayson,"va, us","grayson, va, us",102087253,us,1,va,1,grayson
us/va/greene,"va, us","greene, va, us",102083827,us,1,va,1,greene
us/va/halifax,"va, us","halifax, va, us",102084931,us,1,va,1,halifax
us/va/henrico,"va, us","henrico, va, us",102087255,us,1,va,1,henrico
us/va/highland,"va, us","highland, va, us",102087237,us,1,va,1,highland
us/va/isle_of_wight,"va, us","isle of wight, va, us",102086709,us,1,va,1,isle of wight
us/va/james_city,"va, us","james city, va, us",102085967,us,1,va,1,james city
us/va/king_and_queen,"va, us","king and queen, va, us",102086715,us,1,va,1,king and queen
us/va/king_george,"va, us","king george, va, us",102084959,us,1,va,1,king george
us/va/loudoun,"va, us","loudoun, va, us",102084951,us,1,va,1,loudoun
us/va/louisa,"va, us","louisa, va, us",102084949,us,1,va,1,louisa
us/va/lunenburg,"va, us","lunenburg, va, us",102084945,us,1,va,1,lunenburg
us/va/madison,"va, us","madison, va, us",102087241,us,1,va,1,madison
us/va/middlesex,"va, us","middlesex, va, us",102085945,us,1,va,1,middlesex
us/va/nelson,"va, us","nelson, va, us",102084977,us,1,va,1,nelson
us/va/new_kent,"va, us","new kent, va, us",102084943,us,1,va,1,new kent
us/va/nottoway,"va, us","nottoway, va, us",102087251,us,1,va,1,nottoway
us/va/orange,"va, us","orange, va, us",102087303,us,1,va,1,orange
us/va/prince_william,"va, us","prince william, va, us",102084937,us,1,va,1,prince william
us/va/roanoke,"va, us","roanoke, va, us",1125786091,us,1,va,1,roanoke
us/va/rockbridge,"va, us","rockbridge, va, us",102087287,us,1,va,1,rockbridge
us/va/shenandoah,"va, us","shenandoah, va, us",102081061,us,1,va,1,shenandoah
us/va/smyth,"va, us","smyth, va, us",102085957,us,1,va,1,smyth
us/va/spotsylvania,"va, us","spotsylvania, va, us",102086727,us,1,va,1,spotsylvania
us/va/stafford,"va, us","stafford, va, us",102081931,us,1,va,1,stafford
us/va/statewide,"va, us","va, us",85688747,us,1,va,0,
us/va/town_of_blacksburg,"va, us","blacksburg, va, us",1126052135,us,1,va,1,blacksburg
us/va/virginia_beach,"va, us","virginia beach, va, us",1125983951,us,1,va,1,virginia beach
us/va/warren,"va, us","warren, va, us",102085975,us,1,va,1,warren
us/va/warrenton,"va, us","warrenton, va, us",1126038957,us,1,va,1,warrenton
us/va/wise,"va, us","wise, va, us",102084983,us,1,va,1,wise
us/vt/city_of_burlington,"vt, us","burlington, vt, us",101728319,us,1,vt,1,burlington
us/vt/statewide,"vt, us","vt, us",85688763,us,1,vt,0,
us/wa/asotin,"wa, us","asotin, wa, us",102084243,us,1,wa,1,asotin
us/wa/bellingham,"wa, us","bellingham, wa, us",101730153,us,1,wa,1,bellingham
us/wa/benton,"wa, us","benton, wa, us",102085367,us,1,wa,1,benton
us/wa/chelan,"wa, us","chelan, wa, us",102081241,us,1,wa,1,chelan
us/wa/city_of_bellevue,"wa, us","bellevue, wa, us",101730457,us,1,wa,1,bellevue
us/wa/city_of_bothell,"wa, us","bothell, wa, us",101729879,us,1,wa,1,bothell
us/wa/city_of_pasco,"wa, us","pasco, wa, us",101729861,us,1,wa,1,pasco
us/wa/city_of_richland,"wa, us","richland, wa, us",101729991,us,1,wa,1,richland
us/wa/city_of_snohomish,"wa, us","snohomish, wa, us",102087537,us,1,wa,1,snohomish
us/wa/city_of_spokane,"wa, us","spokane, wa, us",102087555,us,1,wa,1,spokane
us/wa/city_of_tacoma,"wa, us","tacoma, wa, us",101730275,us,1,wa,1,tacoma
us/wa/city_of_yakima,"wa, us","yakima, wa, us",102081233,us,1,wa,1,yakima
us/wa/clallam,"wa, us","clallam, wa, us",102084229,us,1,wa,1,clallam
